"name","state","Month","Year","fips","DataHubPresence","SurroundingTheBay","monthBan","yearBan","monthTax","yearTax","PIC","TN","TOC","TON","Ban","Tax","Evap_tavg","Qs_tavg","Rainf_f_tavg","Tair_f_tavg"
"Cecil County","MD",5,2020,24015,1,1,NA,NA,NA,NA,NA,4.01735,2.969,0.3467,0,0,5.50201675650897e-05,5.10192239744356e-06,3.90705879706527e-05,288.142903645833
"Cecil County","MD",5,2021,24015,1,1,NA,NA,NA,NA,NA,2.39776666666667,3.5355,0.672741666666667,0,0,5.61799556635378e-05,5.12906353833387e-06,2.91012078782337e-05,290.000888400608
"Cecil County","MD",5,2022,24015,1,1,NA,NA,NA,NA,NA,2.16338461538462,3.367,0.761090909090909,0,0,5.48330258425267e-05,3.14247708388393e-06,4.62852290689221e-05,290.420020209418
"Cecil County","MD",6,2010,24015,1,1,NA,NA,NA,NA,NA,1.25614285714286,NA,0.594575,0,0,6.73096810714924e-05,3.24574031651537e-07,2.01957134575221e-05,297.814761691623
"Cecil County","MD",6,2011,24015,1,1,NA,NA,NA,NA,NA,1.4762,NA,0.551866666666667,0,0,6.50477868475718e-05,1.78045252141601e-06,3.94106795687953e-05,296.392032199436
"Cecil County","MD",6,2012,24015,1,1,NA,NA,NA,NA,NA,2.3391,4.9775,0.696671428571429,0,0,6.16500351497962e-05,5.83904835593785e-06,3.05480666106127e-05,295.439792209201
"Cecil County","MD",6,2013,24015,1,1,NA,NA,NA,NA,NA,2.6872,3.23616666666667,0.734858333333333,0,0,6.59854513287428e-05,1.1203702797502e-05,8.38971852014462e-05,295.54396226671
"Cecil County","MD",6,2014,24015,1,1,NA,NA,NA,NA,NA,2.48486666666667,4.651,0.711254545454545,0,0,6.97443274475518e-05,5.01894086823995e-06,4.25156386983063e-05,295.014421251085
"Cecil County","MD",6,2015,24015,1,1,NA,NA,NA,NA,NA,2.38419047619048,3.751,0.697092857142857,0,0,6.42340887679893e-05,1.3766918868896e-05,9.38220635159976e-05,295.560879177517
"Cecil County","MD",6,2016,24015,1,1,NA,NA,NA,NA,NA,1.67565333333333,2.465,0.732538461538461,0,0,6.55513540550601e-05,2.2962802006532e-06,3.57309650603889e-05,295.154130723741
"Cecil County","MD",6,2017,24015,1,1,NA,NA,NA,NA,NA,1.75118823529412,2.708,0.583457142857143,0,0,6.92020576025243e-05,4.33534674471048e-06,3.69473374222354e-05,295.948547363281
"Cecil County","MD",6,2018,24015,1,1,NA,NA,NA,NA,NA,2.37473125,4.019,0.7342,0,0,6.08875229772821e-05,3.6584671363471e-06,3.07960749018498e-05,294.847958034939
"Cecil County","MD",6,2019,24015,1,1,NA,NA,NA,NA,NA,2.2055,1.724,0.748905555555556,0,0,7.03203413650044e-05,3.72474255527777e-06,4.55011900663117e-05,295.384735107422
"Cecil County","MD",6,2020,24015,1,1,NA,NA,NA,NA,NA,1.7914,3.159,0.616664285714286,0,0,6.81496612742194e-05,1.99060401939732e-06,3.07486932595364e-05,295.495697021484
"Cecil County","MD",6,2021,24015,1,1,NA,NA,NA,NA,NA,1.7052,2.848,0.58950625,0,0,6.77721245665452e-05,4.09551509505945e-06,5.10897294184866e-05,295.648637559679
"Cecil County","MD",6,2022,24015,1,1,NA,NA,NA,NA,NA,1.45771428571429,2.98,0.675730769230769,0,0,6.69479304633569e-05,4.31188303195995e-06,4.15166379955028e-05,295.89560953776
"Cecil County","MD",7,2010,24015,1,1,NA,NA,NA,NA,NA,2.09748,NA,1.11472666666667,0,0,5.54743905922805e-05,3.83756156452364e-06,5.24574380607292e-05,299.745557996962
"Cecil County","MD",7,2011,24015,1,1,NA,NA,NA,NA,NA,1.27392307692308,NA,0.734015384615385,0,0,6.12090598224313e-05,1.50554294009453e-06,2.65145170285703e-05,299.965738932292
"Cecil County","MD",7,2012,24015,1,1,NA,NA,NA,NA,NA,2.23776470588235,2.84,0.887008333333333,0,0,4.97215119139582e-05,2.02499171564341e-06,3.93226703939339e-05,300.408966064453
"Cecil County","MD",7,2013,24015,1,1,NA,NA,NA,NA,NA,2.40057894736842,2.9305,1.00844166666667,0,0,6.44568235657061e-05,5.097603093418e-06,5.91460536977845e-05,298.454013400608
"Cecil County","MD",7,2014,24015,1,1,NA,NA,NA,NA,NA,2.69936315789474,2.073,0.657941666666667,0,0,7.28317208995577e-05,2.71423462550047e-06,4.25515447406926e-05,297.073065863715
"Cecil County","MD",7,2015,24015,1,1,NA,NA,NA,NA,NA,1.9456,3.858,0.715572727272727,0,0,6.3859165948088e-05,5.02099763366459e-06,3.99555400589533e-05,297.602569580078
"Cecil County","MD",7,2016,24015,1,1,NA,NA,NA,NA,NA,1.633,2.8645,0.626275,0,0,5.70267111470457e-05,4.09292968583941e-06,3.34505291700932e-05,299.362263997396
"Cecil County","MD",7,2017,24015,1,1,NA,NA,NA,NA,NA,1.75594117647059,4.421,0.623616666666667,0,0,5.8959262787539e-05,5.84638166856166e-06,6.8578714692396e-05,298.791229248047
"Cecil County","MD",7,2018,24015,1,1,NA,NA,NA,NA,NA,2.07007142857143,2.413,0.824327272727273,0,0,5.8883942074317e-05,6.57941956205832e-06,5.79206797637097e-05,298.290266248915
"Cecil County","MD",7,2019,24015,1,1,NA,NA,NA,NA,NA,2.56930769230769,3.22,1.2233,0,0,7.34211898816284e-05,5.74872677816529e-06,5.7492053504878e-05,299.304996066623
"Cecil County","MD",7,2020,24015,1,1,NA,NA,NA,NA,NA,2.07335714285714,3.116,0.797083333333333,0,0,6.08942282269709e-05,1.97760675746395e-06,4.38290379760373e-05,300.26117960612
"Cecil County","MD",7,2021,24015,1,1,NA,NA,NA,NA,NA,2.234875,2.961,0.8793,0,0,7.02071674822946e-05,4.14140978932664e-06,5.67026214007961e-05,299.279056125217
"Cecil County","MD",7,2022,24015,1,1,NA,NA,NA,NA,NA,1.92185714285714,3.052,0.842390909090909,0,0,6.29913834018225e-05,2.45264125453559e-06,4.68712395458068e-05,299.383863661024
"Cecil County","MD",8,2010,24015,1,1,NA,NA,NA,NA,NA,1.678125,NA,0.64403125,0,0,3.8143985420902e-05,8.1781886507315e-07,2.5222856695311e-05,298.06790500217
"Cecil County","MD",8,2011,24015,1,1,NA,NA,NA,NA,NA,1.648,NA,1.0442125,0,0,4.40279241047392e-05,2.58298744029162e-05,0.000111291662809284,297.521850585938
"Cecil County","MD",8,2012,24015,1,1,NA,NA,NA,NA,NA,1.64575,3.595,0.828507692307692,0,0,4.23771198256873e-05,2.25641345252825e-06,5.22873213210712e-05,297.946363661024
"Cecil County","MD",8,2013,24015,1,1,NA,NA,NA,NA,NA,1.81430625,3.7135,0.77655,0,0,5.7293722875329e-05,8.54769564284652e-06,5.67734601241278e-05,295.964521620009
"Cecil County","MD",8,2014,24015,1,1,NA,NA,NA,NA,NA,2.27544761904762,2.811,0.680292857142857,0,0,5.2367308853718e-05,2.70687237957645e-06,3.0383273648719e-05,295.853620741102
"Cecil County","MD",8,2015,24015,1,1,NA,NA,NA,NA,NA,1.47311333333333,2.524,0.755430769230769,0,0,5.20947728546162e-05,2.12653451114875e-06,2.6346569534831e-05,297.592885335286
"Cecil County","MD",8,2016,24015,1,1,NA,NA,NA,NA,NA,1.34632941176471,2.874,0.645235714285714,0,0,4.8907122163655e-05,3.01716254114126e-06,4.07181420693329e-05,299.268130832248
"Cecil County","MD",8,2017,24015,1,1,NA,NA,NA,NA,NA,1.65516875,3.651,0.697528571428571,0,0,5.24192555531044e-05,3.11352360427009e-06,5.42699413522819e-05,296.216339111328
"Cecil County","MD",8,2018,24015,1,1,NA,NA,NA,NA,NA,1.8062,4.175,0.601592307692308,0,0,5.67310880796867e-05,2.22697536855776e-06,5.0832107161922e-05,298.137637668186
"Cecil County","MD",8,2019,24015,1,1,NA,NA,NA,NA,NA,1.77576666666667,2.918,0.850553333333333,0,0,5.3553111229121e-05,9.1271279245575e-07,2.65672974314334e-05,298.16402859158
"Cecil County","MD",8,2020,24015,1,1,NA,NA,NA,NA,NA,2.61080952380952,7.32033333333333,0.898158823529412,0,0,5.24465572198096e-05,6.85765769503632e-06,7.93300811589385e-05,298.020534939236
"Cecil County","MD",8,2021,24015,1,1,NA,NA,NA,NA,NA,2.41604210526316,3.99975,0.898292307692308,0,0,5.09386204612383e-05,1.67564128616959e-06,4.7177392439658e-05,298.74646335178
"Cecil County","MD",8,2022,24015,1,1,NA,NA,NA,NA,NA,2.01411764705882,3.29433333333333,0.95125,0,0,4.45588061666058e-05,2.35006835680451e-06,4.24164342499959e-05,299.093743218316
"Cecil County","MD",9,2010,24015,1,1,NA,NA,NA,NA,NA,1.34161538461538,NA,0.73945,0,0,1.34806474534344e-05,5.83645054952342e-07,1.17886477508162e-05,295.349300808377
"Cecil County","MD",9,2011,24015,1,1,NA,NA,NA,NA,NA,1.72946153846154,NA,0.681884615384615,0,0,3.80198703169299e-05,1.05210698961855e-05,8.56960953872961e-05,293.961107042101
"Cecil County","MD",9,2012,24015,1,1,NA,NA,NA,NA,NA,2.41442857142857,4.1,0.868525,0,0,3.24873071804177e-05,2.74115141962739e-06,3.98990887333639e-05,293.926361083984
"Cecil County","MD",9,2013,24015,1,1,NA,NA,NA,NA,NA,2.30863888888889,2.621,0.749953846153846,0,0,4.28706198363216e-05,2.00869101263379e-06,2.17898048302029e-05,292.888726128472
"Cecil County","MD",9,2014,24015,1,1,NA,NA,NA,NA,NA,2.0721625,3.0095,0.64055,0,0,3.69559334103542e-05,2.99345336429724e-06,3.92257061321288e-05,293.942860921224
"Cecil County","MD",9,2015,24015,1,1,NA,NA,NA,NA,NA,1.67370666666667,5.984,0.764330769230769,0,0,3.26257140841335e-05,3.33481796133128e-06,3.98693842321841e-05,295.540761311849
"Cecil County","MD",9,2016,24015,1,1,NA,NA,NA,NA,NA,1.72212941176471,3.79066666666667,0.747216666666667,0,0,2.20204890410969e-05,4.57504893347505e-06,4.96496642073099e-05,295.961439344618
"Cecil County","MD",9,2017,24015,1,1,NA,NA,NA,NA,NA,1.94385714285714,3.116,0.824825,0,0,3.85655475838576e-05,3.53274333519948e-06,2.62899696584403e-05,294.376600477431
"Cecil County","MD",9,2018,24015,1,1,NA,NA,NA,NA,NA,2.11995384615385,6.235,0.701909090909091,0,0,4.11748355872987e-05,1.23903985240759e-05,9.71501269507118e-05,295.414218478733
"Cecil County","MD",9,2019,24015,1,1,NA,NA,NA,NA,NA,2.05677692307692,2.164,0.77153,0,0,2.87337522877351e-05,2.27173586608842e-07,1.16208800843904e-05,295.937445746528
"Cecil County","MD",9,2020,24015,1,1,NA,NA,NA,NA,NA,2.44798666666667,3.37133333333333,0.829907692307692,0,0,3.82061862183036e-05,2.80786125017585e-06,3.88885091524571e-05,293.467569986979
"Cecil County","MD",9,2021,24015,1,1,NA,NA,NA,NA,NA,2.49457142857143,5.401,0.83364,0,0,4.54410687780182e-05,1.49021964261919e-05,7.94989035865809e-05,294.822909884983
"Cecil County","MD",9,2022,24015,1,1,NA,NA,NA,NA,NA,2.23946666666667,6.3345,0.94532,0,0,3.29096010318608e-05,4.47998206709599e-06,3.88475604672244e-05,294.544877794054
"Cecil County","MD",10,2010,24015,1,1,NA,NA,NA,NA,NA,1.92350769230769,NA,0.751546666666667,0,0,2.60884012277529e-05,2.15961701997003e-05,9.53558911634092e-05,287.365607367622
"Cecil County","MD",10,2011,24015,1,1,NA,NA,NA,NA,NA,2.30408235294118,2.07666666666667,0.462184615384615,0,0,2.92364052256744e-05,4.02271979282887e-06,3.13346107658516e-05,286.907073974609
"Cecil County","MD",10,2012,24015,1,1,NA,NA,NA,NA,NA,2.18781111111111,5.4425,0.763133333333333,0,0,1.72638036701755e-05,1.48179292409623e-05,6.24746688926179e-05,287.958221435547
"Cecil County","MD",10,2013,24015,1,1,NA,NA,NA,NA,NA,2.75042105263158,4.9116,0.645258333333333,0,0,2.38058951254061e-05,3.4530062862359e-06,3.81407549462488e-05,288.131452772352
"Cecil County","MD",10,2014,24015,1,1,NA,NA,NA,NA,NA,2.3703,3.996,0.657316666666667,0,0,2.46447114022885e-05,2.93422453978565e-06,3.27554874578103e-05,288.424981011285
"Cecil County","MD",10,2015,24015,1,1,NA,NA,NA,NA,NA,2.262125,5.05866666666667,0.558821428571429,0,0,2.2611473013967e-05,3.5598558554284e-06,4.46478738417176e-05,287.008585611979
"Cecil County","MD",10,2016,24015,1,1,NA,NA,NA,NA,NA,1.93474666666667,2.938,0.668266666666667,0,0,2.16558028114378e-05,1.54116456485553e-06,1.69756573692818e-05,288.346147325304
"Cecil County","MD",10,2017,24015,1,1,NA,NA,NA,NA,NA,2.50009333333333,4.94266666666667,0.80695,0,0,2.01871143872268e-05,5.92083881656436e-06,4.10123049934757e-05,290.473130967882
"Cecil County","MD",10,2018,24015,1,1,NA,NA,NA,NA,NA,2.41994,2.41,0.7095375,0,0,3.16378134357365e-05,3.32382802525899e-06,3.13409147767945e-05,287.859035915799
"Cecil County","MD",10,2019,24015,1,1,NA,NA,NA,NA,NA,2.35582666666667,1.933,0.703723076923077,0,0,1.50661221596238e-05,4.60256958945138e-06,3.85174151031404e-05,289.493411593967
"Cecil County","MD",10,2020,24015,1,1,NA,NA,NA,NA,NA,2.38634,4.0675,0.664966666666667,0,0,2.48064118295588e-05,4.54879875633196e-06,4.24463141825981e-05,288.604437934028
"Cecil County","MD",10,2021,24015,1,1,NA,NA,NA,NA,NA,2.50640666666667,2.645,0.819718181818182,0,0,2.79666539881873e-05,2.2444382636877e-06,3.34319152494168e-05,290.579755995009
"Cecil County","MD",10,2022,24015,1,1,NA,NA,NA,NA,NA,1.72047272727273,NA,1.01038181818182,0,0,2.22504954763281e-05,2.65695243228947e-06,3.53633529610104e-05,286.28227742513
"Cecil County","MD",11,2010,24015,1,1,NA,NA,NA,NA,NA,1.594575,NA,0.645207142857143,0,0,1.33635172687718e-05,8.78655718850041e-07,1.59746896315482e-05,280.907307942708
"Cecil County","MD",11,2011,24015,1,1,NA,NA,NA,NA,NA,3.23245789473684,3.25,0.566063636363636,0,0,1.92600939499243e-05,7.97334774915726e-06,4.46260447562155e-05,283.015828450521
"Cecil County","MD",11,2012,24015,1,1,NA,NA,NA,NA,NA,2.49874375,4.48,0.607575,0,0,1.28717330198924e-05,9.79986459981319e-07,1.49371885021942e-05,278.698462592231
"Cecil County","MD",11,2013,24015,1,1,NA,NA,NA,NA,NA,2.84028333333333,2.182,0.730933333333333,0,0,1.36158183750013e-05,3.80799664867482e-06,3.69543817618655e-05,279.867265489366
"Cecil County","MD",11,2014,24015,1,1,NA,NA,NA,NA,NA,2.2630375,2.329,0.6365,0,0,1.47249023711993e-05,3.1989144133604e-06,4.22072638078438e-05,279.1517706977
"Cecil County","MD",11,2015,24015,1,1,NA,NA,NA,NA,NA,2.04713571428571,2.56,0.594741666666667,0,0,1.59907456236397e-05,2.34481498750938e-06,2.82733938850773e-05,284.157379150391
"Cecil County","MD",11,2016,24015,1,1,NA,NA,NA,NA,NA,1.64258571428571,2.353,0.622341666666667,0,0,5.80250588200215e-06,1.0479646590511e-06,1.10319366892024e-05,282.36614312066
"Cecil County","MD",11,2017,24015,1,1,NA,NA,NA,NA,NA,2.32690625,3.116,0.631807692307692,0,0,1.44323023505422e-05,6.69113603635196e-07,1.54158141312008e-05,281.02143351237
"Cecil County","MD",11,2018,24015,1,1,NA,NA,NA,NA,NA,3.68241176470588,3.59633333333333,0.6259,0,0,2.04505483907269e-05,1.66935748211472e-05,8.13556923983722e-05,279.352813720703
"Cecil County","MD",11,2019,24015,1,1,NA,NA,NA,NA,NA,2.82690714285714,4.435,0.682433333333333,0,0,1.74134981989482e-05,3.11586816792442e-06,4.31014159403276e-05,279.666185167101
"Cecil County","MD",11,2020,24015,1,1,NA,NA,NA,NA,NA,2.58699166666667,2.439,0.57054,0,0,1.84136461029993e-05,4.34359913015214e-06,3.46508434934852e-05,283.729451497396
"Cecil County","MD",11,2021,24015,1,1,NA,NA,NA,NA,NA,2.21681538461538,3.135,0.701123076923077,0,0,1.3317981029104e-05,1.16077875134124e-06,1.21625593641915e-05,281.006849500868
"Cecil County","MD",11,2022,24015,1,1,NA,NA,NA,NA,NA,1.34582727272727,NA,0.797281818181818,0,0,1.36912966581804e-05,1.52813889542358e-06,2.56156221843816e-05,282.986616346571
"Cecil County","MD",12,2010,24015,1,1,NA,NA,NA,NA,NA,2.24018181818182,NA,0.632090909090909,0,0,1.09565918364751e-05,3.30139167203924e-06,2.91589223909088e-05,272.377095540365
"Cecil County","MD",12,2011,24015,1,1,NA,NA,NA,NA,NA,2.64579166666667,3.04666666666667,0.2573125,0,0,1.43643372894076e-05,7.54137249714404e-06,3.88396523097375e-05,278.33354695638
"Cecil County","MD",12,2012,24015,1,1,NA,NA,NA,NA,NA,2.85347058823529,1.96,0.565454545454545,0,0,1.12670223870737e-05,2.51852037536082e-06,3.97469480554315e-05,278.24457804362
"Cecil County","MD",12,2013,24015,1,1,NA,NA,NA,NA,NA,3.07893333333333,4.025,0.580185714285714,0,0,1.29646455206966e-05,4.13124905662698e-06,4.88887166688477e-05,275.964240180122
"Cecil County","MD",12,2014,24015,1,1,NA,NA,NA,NA,NA,2.80722666666667,3.004,0.386490909090909,0,0,1.071725591828e-05,1.44885444797183e-06,3.00212486763485e-05,276.966817220052
"Cecil County","MD",12,2015,24015,1,1,NA,NA,NA,NA,NA,2.03442307692308,2.082,0.540772727272727,0,0,1.09754033701392e-05,2.854194349311e-06,4.89237083658938e-05,282.3544921875
"Cecil County","MD",12,2016,24015,1,1,NA,NA,NA,NA,NA,2.30883571428571,3.315,0.448154545454545,0,0,1.32405288013615e-05,1.74517023765475e-06,3.5254337692297e-05,276.151570638021
"Cecil County","MD",12,2017,24015,1,1,NA,NA,NA,NA,NA,2.21507692307692,1.952,0.622909090909091,0,0,1.19098954201036e-05,3.05662613442337e-07,1.92080482924616e-05,275.202457004123
"Cecil County","MD",12,2018,24015,1,1,NA,NA,NA,NA,NA,2.83185384615385,1.754,0.322918181818182,0,0,1.28179934790751e-05,1.33811016667096e-05,5.11222675009372e-05,276.933142768012
"Cecil County","MD",12,2019,24015,1,1,NA,NA,NA,NA,NA,2.67005,2.6165,0.445284615384615,0,0,9.4153225518312e-06,2.60116146932887e-06,4.55632843012508e-05,276.435601128472
"Cecil County","MD",12,2020,24015,1,1,NA,NA,NA,NA,NA,2.68243076923077,4.3745,0.59416,0,0,1.54286171891727e-05,9.57949418989301e-06,6.21237603708222e-05,276.267988416884
"Cecil County","MD",12,2021,24015,1,1,NA,NA,NA,NA,NA,1.894,2.182,0.615821428571429,0,0,1.05605262206154e-05,3.89758458396727e-07,1.59962662817432e-05,279.140302870009
"Cecil County","MD",12,2022,24015,1,1,NA,NA,NA,NA,NA,1.53896,NA,0.54566,0,0,1.03644720184093e-05,4.95982885695412e-06,4.23565070377663e-05,275.416442871094
"Charles County","MD",1,2010,24017,1,1,NA,NA,NA,NA,NA,1.95049523809524,NA,0.795391666666667,0,0,1.61504188023779e-05,2.81971559464485e-06,3.15341808345693e-05,273.237400054932
"Charles County","MD",1,2011,24017,1,1,NA,NA,NA,NA,NA,1.44207692307692,NA,0.660769230769231,0,0,1.14316615508869e-05,1.09570873216095e-06,2.1240375644993e-05,272.441659927368
"Charles County","MD",1,2012,24017,1,1,NA,NA,NA,NA,NA,1.77192105263158,NA,0.453131578947368,0,0,1.61260930932864e-05,1.47232403075274e-06,1.95168761365494e-05,276.845655441284
"Charles County","MD",1,2013,24017,1,1,NA,NA,NA,NA,NA,1.54073913043478,NA,0.38404,0,0,1.23057161545148e-05,1.14460682804444e-06,2.36756393405813e-05,275.871685028076
"Charles County","MD",1,2014,24017,1,1,NA,NA,NA,NA,NA,1.736125,NA,0.635285714285714,0,0,1.4892431924333e-05,1.76119057565908e-06,3.26580753835515e-05,271.820243835449
"Charles County","MD",1,2015,24017,1,1,NA,NA,NA,NA,NA,1.54573913043478,NA,0.605952380952381,0,0,1.56142775570819e-05,2.6595087244156e-06,3.6950729054297e-05,273.278114318848
"Charles County","MD",1,2016,24017,1,1,NA,NA,NA,NA,NA,1.39135217391304,NA,0.437155,0,0,1.54735160928491e-05,1.09598838283394e-06,2.95329618893447e-05,273.906810760498
"Charles County","MD",1,2017,24017,1,1,NA,NA,NA,NA,NA,1.25943181818182,NA,0.565365,0,0,1.41563781653531e-05,1.35568476859286e-06,3.24063829566512e-05,276.865264892578
"Charles County","MD",1,2018,24017,1,1,NA,NA,NA,NA,NA,1.39312173913043,NA,0.457672727272727,0,0,9.68930774736994e-06,5.50627549955607e-07,1.77628856476986e-05,273.660442352295
"Charles County","MD",1,2019,24017,1,1,NA,NA,NA,NA,NA,1.92217647058824,NA,0.282352941176471,0,0,1.59186215872372e-05,6.29723417659989e-06,3.39015139161347e-05,275.272401809692
"Charles County","MD",1,2020,24017,1,1,NA,NA,NA,NA,NA,1.39071666666667,NA,0.482669565217391,0,0,1.47630107676378e-05,2.14914050502557e-06,2.85033438558457e-05,277.984746932983
"Charles County","MD",1,2021,24017,1,1,NA,NA,NA,NA,NA,1.5241625,NA,0.413995238095238,0,0,1.51622453510451e-05,3.29338984859836e-06,1.92769869045151e-05,275.463697433472
"Charles County","MD",1,2022,24017,1,1,NA,NA,NA,NA,NA,1.52013043478261,NA,0.527952380952381,0,0,1.95796214635872e-05,2.96070673660627e-06,4.53917841696239e-05,273.991710662842
"Charles County","MD",2,2010,24017,1,1,NA,NA,NA,NA,NA,2.2682380952381,NA,1.2337619047619,0,0,1.72537632655197e-05,4.69877447054993e-06,3.39020830324444e-05,271.785022735596
"Charles County","MD",2,2011,24017,1,1,NA,NA,NA,NA,NA,1.81747619047619,NA,0.654904761904762,0,0,1.98238578983971e-05,3.9355141818002e-07,1.90409518836532e-05,276.57292175293
"Charles County","MD",2,2012,24017,1,1,NA,NA,NA,NA,NA,1.72041,NA,0.30716,0,0,2.30121351099418e-05,9.9137567985963e-07,1.95264169633447e-05,278.451454162598
"Charles County","MD",2,2013,24017,1,1,NA,NA,NA,NA,NA,1.60569523809524,NA,0.627873684210526,0,0,1.86416373859781e-05,1.98037265969712e-06,3.3221746093659e-05,275.176931381226
"Charles County","MD",2,2014,24017,1,1,NA,NA,NA,NA,NA,1.64883793103448,NA,0.531732,0,0,1.8932045713882e-05,3.40723612074119e-06,4.07744291806011e-05,274.158716201782
"Charles County","MD",2,2015,24017,1,1,NA,NA,NA,NA,NA,1.49864090909091,NA,0.601555,0,0,1.76861747604562e-05,5.69026752827995e-07,2.47289287926833e-05,270.387378692627
"Charles County","MD",2,2016,24017,1,1,NA,NA,NA,NA,NA,1.70386666666667,NA,0.616371428571429,0,0,1.92665993381524e-05,2.7646164047231e-06,3.72704500932741e-05,276.257570266724
"Charles County","MD",2,2017,24017,1,1,NA,NA,NA,NA,NA,1.48471739130435,NA,0.442890476190476,0,0,1.7355700644354e-05,2.48219401536668e-07,1.21536011192802e-05,280.307668685913
"Charles County","MD",2,2018,24017,1,1,NA,NA,NA,NA,NA,1.66888461538462,NA,0.619,0,0,1.75495085083336e-05,3.86164688279678e-06,5.46154319636116e-05,278.883993148804
"Charles County","MD",2,2019,24017,1,1,NA,NA,NA,NA,NA,1.927535,NA,0.303773684210526,0,0,2.03590735812516e-05,7.41067269700579e-06,4.06223416575813e-05,276.438508987427
"Charles County","MD",2,2020,24017,1,1,NA,NA,NA,NA,NA,1.55037083333333,NA,0.419995238095238,0,0,1.9647928517467e-05,1.88893435885499e-06,3.8415764720412e-05,279.019027709961
"Charles County","MD",2,2021,24017,1,1,NA,NA,NA,NA,NA,1.77105714285714,NA,0.380813043478261,0,0,2.16512296901783e-05,4.76384298053745e-06,4.30876234531752e-05,274.45205116272
"Charles County","MD",2,2022,24017,1,1,NA,NA,NA,NA,NA,1.6527,NA,0.519539130434783,0,0,1.99606446888841e-05,5.16537824069019e-07,2.01631381742118e-05,277.514017105103
"Charles County","MD",3,2010,24017,1,1,NA,NA,NA,NA,NA,2.2381347826087,NA,1.1183380952381,0,0,2.84705871308688e-05,1.09997075317854e-05,4.39029211065645e-05,281.505020141602
"Charles County","MD",3,2011,24017,1,1,NA,NA,NA,NA,NA,1.93922727272727,NA,0.714380952380952,0,0,2.52149956698607e-05,3.72463491657982e-06,5.34806806626875e-05,280.207929611206
"Charles County","MD",3,2012,24017,1,1,NA,NA,NA,NA,NA,1.536895,NA,0.510895,0,0,3.23630309139844e-05,2.58745584081529e-06,2.70195010898533e-05,285.28830909729
"Charles County","MD",3,2013,24017,1,1,NA,NA,NA,NA,NA,1.7127,NA,0.633038095238095,0,0,2.23455478893205e-05,2.58769136962655e-06,2.99400774110836e-05,277.301179885864
"Charles County","MD",3,2014,24017,1,1,NA,NA,NA,NA,NA,1.79985454545455,NA,0.435371428571429,0,0,2.36415146597816e-05,4.89745352751925e-06,4.26509022872779e-05,276.47972869873
"Charles County","MD",3,2015,24017,1,1,NA,NA,NA,NA,NA,1.67104583333333,NA,0.671052380952381,0,0,2.44011602868947e-05,2.71920621344179e-06,3.22862202892793e-05,277.509218215942
"Charles County","MD",3,2016,24017,1,1,NA,NA,NA,NA,NA,1.90504545454545,NA,0.571047619047619,0,0,2.57159933729175e-05,4.38217032675918e-07,1.3605117374027e-05,283.302804946899
"Charles County","MD",3,2017,24017,1,1,NA,NA,NA,NA,NA,1.60865217391304,NA,0.738952380952381,0,0,2.65949172899127e-05,9.71787456668002e-07,3.02925124060494e-05,280.038593292236
"Charles County","MD",3,2018,24017,1,1,NA,NA,NA,NA,NA,1.63498181818182,NA,0.35413,0,0,2.11497694787492e-05,1.11658836203787e-06,2.59438731973205e-05,277.683952331543
"Charles County","MD",3,2019,24017,1,1,NA,NA,NA,NA,NA,1.81660454545455,NA,0.387105,0,0,2.96951202471973e-05,9.35782548670735e-06,3.61389268164203e-05,279.037395477295
"Charles County","MD",3,2020,24017,1,1,NA,NA,NA,NA,NA,0.453,NA,NA,0,0,2.56504612480057e-05,1.01764760529477e-06,2.76953244338074e-05,283.09938621521
"Charles County","MD",3,2021,24017,1,1,NA,NA,NA,NA,NA,1.49820869565217,NA,0.42174,0,0,3.41879766589652e-05,6.61233428521276e-06,4.06990291139664e-05,281.821771621704
"Charles County","MD",3,2022,24017,1,1,NA,NA,NA,NA,NA,1.47792,NA,0.545255,0,0,2.56198679077594e-05,2.19688757473098e-06,3.16105565616454e-05,282.110906600952
"Charles County","MD",4,2010,24017,1,1,NA,NA,NA,NA,NA,1.45891481481481,NA,0.556680769230769,0,0,4.85630759309667e-05,4.63716764897981e-06,2.03694239644392e-05,287.673257827759
"Charles County","MD",4,2011,24017,1,1,NA,NA,NA,NA,NA,1.947596,NA,0.833596,0,0,3.96914983866736e-05,1.42782641129694e-06,4.08726789373759e-05,287.30446434021
"Charles County","MD",4,2012,24017,1,1,NA,NA,NA,NA,NA,1.19072962962963,NA,0.658533333333333,0,0,3.45792534062639e-05,1.77315397801673e-06,2.44245115936792e-05,286.105321884155
"Charles County","MD",4,2013,24017,1,1,NA,NA,NA,NA,NA,1.33342692307692,NA,0.586857142857143,0,0,3.85152915744887e-05,2.36411779042101e-06,3.81355241643178e-05,286.061277389526
"Charles County","MD",4,2014,24017,1,1,NA,NA,NA,NA,NA,1.45963103448276,NA,0.439904,0,0,4.20026078548593e-05,4.89115673190099e-06,3.83802243959508e-05,284.921022415161
"Charles County","MD",4,2015,24017,1,1,NA,NA,NA,NA,NA,1.4911037037037,NA,0.661295652173913,0,0,3.90581270039547e-05,4.14792264867477e-06,3.63252256647684e-05,286.117403030396
"Charles County","MD",4,2016,24017,1,1,NA,NA,NA,NA,NA,1.49542857142857,NA,0.6241,0,0,3.49589577429773e-05,1.21490071478547e-06,2.29538777603011e-05,285.624067306519
